foodatlas_id	chebi	cdno
e188765	['main group molecular entity', 'polyatomic entity']	['others']
e188766	['main group molecular entity', 'polyatomic entity']	['others']
e188767	['main group molecular entity', 'polyatomic entity']	['others']
e188768	['main group molecular entity', 'polyatomic entity']	['others']
e188769	['main group molecular entity']	['others']
e188770	['main group molecular entity', 'polyatomic entity']	['others']
e188771	['main group molecular entity']	['others']
e188772	['main group molecular entity']	['others']
e188773	['main group molecular entity', 'polyatomic entity']	['others']
e188774	['main group molecular entity', 'polyatomic entity']	['others']
e188775	['main group molecular entity', 'polyatomic entity']	['others']
e188776	['main group molecular entity']	['others']
e188777	['main group molecular entity', 'polyatomic entity']	['others']
e188778	['main group molecular entity', 'polyatomic entity']	['others']
e188779	['main group molecular entity']	['others']
e188780	['main group molecular entity', 'polyatomic entity']	['others']
e188781	['main group molecular entity', 'polyatomic entity']	['others']
e188782	['main group molecular entity', 'polyatomic entity']	['others']
e188783	['main group molecular entity']	['others']
e188784	['main group molecular entity', 'polyatomic entity']	['others']
e188785	['main group molecular entity', 'polyatomic entity']	['others']
e188786	['main group molecular entity', 'polyatomic entity']	['others']
e188787	['main group molecular entity', 'polyatomic entity']	['others']
e188788	['main group molecular entity']	['others']
e188789	['main group molecular entity', 'polyatomic entity']	['others']
e188790	['main group molecular entity', 'polyatomic entity']	['others']
e188791	['main group molecular entity', 'polyatomic entity']	['others']
e188792	['main group molecular entity', 'polyatomic entity']	['others']
e188793	['main group molecular entity', 'polyatomic entity']	['others']
e188794	['main group molecular entity']	['others']
e188795	['main group molecular entity', 'polyatomic entity']	['others']
e188796	['main group molecular entity']	['others']
e188797	['main group molecular entity', 'polyatomic entity']	['others']
e188798	['main group molecular entity', 'polyatomic entity']	['others']
e188799	['main group molecular entity', 'polyatomic entity']	['others']
e188800	['main group molecular entity', 'polyatomic entity']	['others']
e188801	['main group molecular entity', 'polyatomic entity']	['others']
e188802	['main group molecular entity', 'polyatomic entity']	['others']
e188803	['main group molecular entity', 'polyatomic entity']	['others']
e188804	['main group molecular entity', 'polyatomic entity']	['others']
e188805	['main group molecular entity', 'polyatomic entity']	['others']
e188806	['main group molecular entity', 'polyatomic entity']	['others']
e188807	['main group molecular entity', 'polyatomic entity']	['others']
e188808	['main group molecular entity']	['others']
e188809	['main group molecular entity', 'polyatomic entity']	['others']
e188810	['main group molecular entity', 'polyatomic entity']	['others']
e188811	['main group molecular entity', 'polyatomic entity']	['others']
e188812	['main group molecular entity', 'polyatomic entity']	['others']
e188813	['main group molecular entity']	['others']
e188814	['main group molecular entity', 'polyatomic entity']	['others']
e188815	['main group molecular entity', 'polyatomic entity']	['others']
e188816	['main group molecular entity', 'polyatomic entity']	['others']
e188817	['main group molecular entity', 'polyatomic entity']	['others']
e188818	['main group molecular entity', 'polyatomic entity']	['others']
e188819	['main group molecular entity', 'polyatomic entity']	['others']
e188820	['main group molecular entity', 'polyatomic entity']	['others']
e188821	['main group molecular entity', 'polyatomic entity']	['others']
e188822	['main group molecular entity', 'polyatomic entity']	['others']
e188823	['main group molecular entity']	['others']
e188824	['main group molecular entity']	['others']
e188825	['main group molecular entity', 'polyatomic entity']	['others']
e188826	['main group molecular entity', 'polyatomic entity']	['others']
e188827	['main group molecular entity', 'polyatomic entity']	['others']
e188828	['main group molecular entity']	['others']
e188829	['main group molecular entity', 'polyatomic entity']	['others']
e188830	['main group molecular entity', 'polyatomic entity']	['others']
e188831	['main group molecular entity', 'polyatomic entity']	['others']
e188832	['main group molecular entity']	['others']
e188833	['main group molecular entity']	['others']
e188834	['main group molecular entity', 'polyatomic entity']	['others']
e188835	['main group molecular entity', 'polyatomic entity']	['others']
e188836	['main group molecular entity', 'polyatomic entity']	['others']
e188837	['main group molecular entity', 'polyatomic entity']	['others']
e188838	['main group molecular entity', 'polyatomic entity']	['others']
e188839	['main group molecular entity', 'polyatomic entity']	['others']
e188840	['main group molecular entity']	['others']
e188841	['main group molecular entity']	['others']
e188842	['main group molecular entity', 'polyatomic entity']	['others']
e188843	['main group molecular entity']	['others']
e188844	['main group molecular entity', 'polyatomic entity']	['others']
e188845	['main group molecular entity', 'polyatomic entity']	['others']
e188846	['main group molecular entity']	['others']
e188847	['main group molecular entity', 'polyatomic entity']	['others']
e188848	['main group molecular entity']	['others']
e188849	['main group molecular entity', 'polyatomic entity']	['others']
e188850	['main group molecular entity', 'polyatomic entity']	['others']
e188851	['main group molecular entity']	['others']
e188852	['main group molecular entity', 'polyatomic entity']	['others']
e188853	['main group molecular entity']	['others']
e188854	['main group molecular entity', 'polyatomic entity']	['others']
e188855	['main group molecular entity', 'polyatomic entity']	['others']
e188856	['main group molecular entity', 'polyatomic entity']	['others']
e188857	['main group molecular entity', 'polyatomic entity']	['others']
e188858	['main group molecular entity']	['others']
e188859	['main group molecular entity', 'polyatomic entity']	['others']
e188860	['main group molecular entity', 'polyatomic entity']	['others']
e188861	['main group molecular entity', 'polyatomic entity']	['others']
e188862	['main group molecular entity', 'polyatomic entity']	['others']
e188863	['main group molecular entity', 'polyatomic entity']	['others']
e188864	['main group molecular entity']	['others']
e188865	['main group molecular entity', 'polyatomic entity']	['others']
e188866	['main group molecular entity', 'polyatomic entity']	['others']
e188867	['main group molecular entity']	['others']
e188868	['main group molecular entity']	['others']
e188869	['main group molecular entity']	['others']
e188870	['main group molecular entity', 'polyatomic entity']	['others']
e188871	['main group molecular entity']	['others']
e188872	['main group molecular entity', 'polyatomic entity']	['others']
e188873	['main group molecular entity']	['others']
e188874	['main group molecular entity', 'polyatomic entity']	['others']
e188875	['main group molecular entity']	['others']
e188876	['main group molecular entity', 'polyatomic entity']	['others']
e188877	['main group molecular entity', 'polyatomic entity']	['others']
e188878	['main group molecular entity', 'polyatomic entity']	['others']
e188879	['main group molecular entity']	['others']
e188880	['main group molecular entity', 'polyatomic entity']	['others']
e188881	['main group molecular entity', 'polyatomic entity']	['others']
e188882	['main group molecular entity', 'polyatomic entity']	['others']
e188883	['main group molecular entity']	['others']
e188884	['main group molecular entity', 'polyatomic entity']	['others']
e188885	['main group molecular entity', 'polyatomic entity']	['others']
e188886	['main group molecular entity', 'polyatomic entity']	['others']
e188887	['main group molecular entity', 'polyatomic entity']	['others']
e188888	['main group molecular entity', 'polyatomic entity']	['others']
e188889	['main group molecular entity', 'polyatomic entity']	['others']
e188890	['main group molecular entity']	['others']
e188891	['main group molecular entity']	['others']
e188892	['main group molecular entity', 'polyatomic entity']	['others']
e188893	['main group molecular entity', 'polyatomic entity']	['others']
e188894	['main group molecular entity', 'polyatomic entity']	['others']
e188895	['main group molecular entity']	['others']
e188896	['main group molecular entity', 'polyatomic entity']	['others']
e188897	['main group molecular entity', 'polyatomic entity']	['others']
e188898	['main group molecular entity', 'polyatomic entity']	['others']
e188899	['main group molecular entity', 'polyatomic entity']	['others']
e188900	['main group molecular entity', 'polyatomic entity']	['others']
e188901	['main group molecular entity']	['others']
e188902	['main group molecular entity', 'polyatomic entity']	['others']
e188903	['main group molecular entity', 'polyatomic entity']	['others']
e188904	['main group molecular entity']	['others']
e188905	['main group molecular entity', 'polyatomic entity']	['others']
e188906	['main group molecular entity', 'polyatomic entity']	['others']
e188907	['main group molecular entity']	['others']
e188908	['main group molecular entity', 'polyatomic entity']	['others']
e188909	['main group molecular entity', 'polyatomic entity']	['others']
e188910	['main group molecular entity', 'polyatomic entity']	['others']
e188911	['main group molecular entity', 'polyatomic entity']	['others']
e188912	['main group molecular entity', 'polyatomic entity']	['others']
e188913	['main group molecular entity']	['others']
e188914	['main group molecular entity', 'polyatomic entity']	['others']
e188915	['main group molecular entity', 'polyatomic entity']	['others']
e188916	['main group molecular entity']	['others']
e188917	['main group molecular entity', 'polyatomic entity']	['others']
e188918	['main group molecular entity']	['others']
e188919	['main group molecular entity', 'polyatomic entity']	['others']
e188920	['main group molecular entity', 'polyatomic entity']	['others']
e188921	['main group molecular entity']	['others']
e188922	['main group molecular entity', 'polyatomic entity']	['others']
e188923	['main group molecular entity', 'polyatomic entity']	['others']
e188924	['main group molecular entity', 'polyatomic entity']	['others']
e188925	['main group molecular entity', 'polyatomic entity']	['others']
e188926	['main group molecular entity', 'polyatomic entity']	['others']
e188927	['main group molecular entity']	['others']
e188928	['main group molecular entity']	['others']
e188929	['main group molecular entity']	['others']
e188930	['main group molecular entity', 'polyatomic entity']	['others']
e188931	['main group molecular entity']	['others']
e188932	['main group molecular entity']	['others']
e188933	['main group molecular entity', 'polyatomic entity']	['others']
e188934	['main group molecular entity']	['others']
e188935	['main group molecular entity', 'polyatomic entity']	['others']
e188936	['main group molecular entity', 'polyatomic entity']	['others']
e188937	['main group molecular entity', 'polyatomic entity']	['others']
e188938	['main group molecular entity']	['others']
e188939	['main group molecular entity', 'polyatomic entity']	['others']
e188940	['main group molecular entity', 'polyatomic entity']	['others']
e188941	['main group molecular entity', 'polyatomic entity']	['others']
e188942	['main group molecular entity']	['others']
e188943	['main group molecular entity', 'polyatomic entity']	['others']
e188944	['main group molecular entity', 'polyatomic entity']	['others']
e188945	['main group molecular entity', 'polyatomic entity']	['others']
e188946	['main group molecular entity']	['others']
e188947	['main group molecular entity']	['others']
e188948	['main group molecular entity', 'polyatomic entity']	['others']
e188949	['main group molecular entity', 'polyatomic entity']	['others']
e188950	['main group molecular entity', 'polyatomic entity']	['others']
e188951	['main group molecular entity', 'polyatomic entity']	['others']
e188952	['main group molecular entity', 'polyatomic entity']	['others']
e188953	['main group molecular entity']	['others']
e188954	['main group molecular entity']	['others']
e188955	['main group molecular entity', 'polyatomic entity']	['others']
e188956	['main group molecular entity']	['others']
e188957	['main group molecular entity']	['others']
e188958	['main group molecular entity', 'polyatomic entity']	['others']
e188959	['main group molecular entity', 'polyatomic entity']	['others']
e188960	['main group molecular entity', 'polyatomic entity']	['others']
e188961	['main group molecular entity']	['others']
e188962	['main group molecular entity', 'polyatomic entity']	['others']
e188963	['main group molecular entity', 'polyatomic entity']	['others']
e188964	['main group molecular entity', 'polyatomic entity']	['others']
e188965	['main group molecular entity', 'polyatomic entity']	['others']
e188966	['main group molecular entity', 'polyatomic entity']	['others']
e188967	['main group molecular entity', 'polyatomic entity']	['others']
e188968	['main group molecular entity', 'polyatomic entity']	['others']
e188969	['main group molecular entity', 'polyatomic entity']	['others']
e188970	['main group molecular entity', 'polyatomic entity']	['others']
e188971	['main group molecular entity']	['others']
e188972	['main group molecular entity']	['others']
e188973	['main group molecular entity', 'polyatomic entity']	['others']
e188974	['main group molecular entity', 'polyatomic entity']	['others']
e188975	['main group molecular entity', 'polyatomic entity']	['others']
e188976	['main group molecular entity', 'polyatomic entity']	['others']
e188977	['main group molecular entity']	['others']
e188978	['main group molecular entity', 'polyatomic entity']	['others']
e188979	['main group molecular entity', 'polyatomic entity']	['others']
e188980	['main group molecular entity', 'polyatomic entity']	['others']
e188981	['main group molecular entity']	['others']
e188982	['main group molecular entity', 'polyatomic entity']	['others']
e188983	['main group molecular entity']	['others']
e188984	['main group molecular entity', 'polyatomic entity']	['others']
e188985	['main group molecular entity', 'polyatomic entity']	['others']
e188986	['main group molecular entity', 'polyatomic entity']	['others']
e188987	['main group molecular entity', 'polyatomic entity']	['others']
e188988	['main group molecular entity']	['others']
e188989	['main group molecular entity', 'polyatomic entity']	['others']
e188990	['main group molecular entity', 'polyatomic entity']	['others']
e188991	['main group molecular entity']	['others']
e188992	['main group molecular entity', 'polyatomic entity']	['others']
e188993	['main group molecular entity', 'polyatomic entity']	['others']
e188994	['main group molecular entity', 'polyatomic entity']	['others']
e188995	['main group molecular entity', 'polyatomic entity']	['others']
e188996	['main group molecular entity', 'polyatomic entity']	['others']
e188997	['main group molecular entity', 'polyatomic entity']	['others']
e188998	['main group molecular entity', 'polyatomic entity']	['others']
e188999	['main group molecular entity']	['others']
e189000	['main group molecular entity', 'polyatomic entity']	['others']
e189001	['main group molecular entity']	['others']
e189002	['main group molecular entity', 'polyatomic entity']	['others']
e189003	['main group molecular entity', 'polyatomic entity']	['others']
e189004	['main group molecular entity', 'polyatomic entity']	['others']
e189005	['main group molecular entity', 'polyatomic entity']	['others']
e189006	['main group molecular entity', 'polyatomic entity']	['others']
e189007	['main group molecular entity', 'polyatomic entity']	['others']
e189008	['main group molecular entity', 'polyatomic entity']	['others']
e189009	['main group molecular entity', 'polyatomic entity']	['others']
e189010	['main group molecular entity', 'polyatomic entity']	['others']
e189011	['main group molecular entity', 'polyatomic entity']	['others']
e189012	['main group molecular entity']	['others']
e189013	['main group molecular entity', 'polyatomic entity']	['others']
e189014	['main group molecular entity', 'polyatomic entity']	['others']
e189015	['main group molecular entity']	['others']
e189016	['main group molecular entity']	['others']
e189017	['main group molecular entity']	['others']
e189018	['main group molecular entity', 'polyatomic entity']	['others']
e189019	['main group molecular entity', 'polyatomic entity']	['others']
e189020	['main group molecular entity', 'polyatomic entity']	['others']
e189021	['main group molecular entity', 'polyatomic entity']	['others']
e189022	['main group molecular entity', 'polyatomic entity']	['others']
e189023	['main group molecular entity', 'polyatomic entity']	['others']
e189024	['main group molecular entity']	['others']
e189025	['main group molecular entity', 'polyatomic entity']	['others']
e189026	['main group molecular entity']	['others']
e189027	['main group molecular entity', 'polyatomic entity']	['others']
e189028	['main group molecular entity', 'polyatomic entity']	['others']
e189029	['main group molecular entity', 'polyatomic entity']	['others']
e189030	['main group molecular entity', 'polyatomic entity']	['others']
e189031	['main group molecular entity', 'polyatomic entity']	['others']
e189032	['main group molecular entity']	['others']
e189033	['main group molecular entity', 'polyatomic entity']	['others']
e189034	['main group molecular entity', 'polyatomic entity']	['others']
e189035	['main group molecular entity', 'polyatomic entity']	['others']
e189036	['main group molecular entity', 'polyatomic entity']	['others']
e189037	['main group molecular entity']	['others']
e189038	['main group molecular entity']	['others']
e189039	['main group molecular entity', 'polyatomic entity']	['others']
e189040	['main group molecular entity', 'polyatomic entity']	['others']
e189041	['main group molecular entity', 'polyatomic entity']	['others']
e189042	['main group molecular entity', 'polyatomic entity']	['others']
e189043	['main group molecular entity', 'polyatomic entity']	['others']
e189044	['main group molecular entity', 'polyatomic entity']	['others']
e189045	['main group molecular entity', 'polyatomic entity']	['others']
e189046	['main group molecular entity', 'polyatomic entity']	['others']
e189047	['main group molecular entity', 'polyatomic entity']	['others']
e189048	['main group molecular entity', 'polyatomic entity']	['others']
e189049	['main group molecular entity', 'polyatomic entity']	['others']
e189050	['main group molecular entity']	['others']
e189051	['main group molecular entity']	['others']
e189052	['main group molecular entity', 'polyatomic entity']	['others']
e189053	['main group molecular entity']	['others']
e189054	['main group molecular entity', 'polyatomic entity']	['others']
e189055	['main group molecular entity']	['others']
e189056	['main group molecular entity']	['others']
e189057	['main group molecular entity', 'polyatomic entity']	['others']
e189058	['main group molecular entity']	['others']
e189059	['main group molecular entity', 'polyatomic entity']	['others']
e189060	['main group molecular entity', 'polyatomic entity']	['others']
e189061	['main group molecular entity', 'polyatomic entity']	['others']
e189062	['main group molecular entity', 'polyatomic entity']	['others']
e189063	['main group molecular entity', 'polyatomic entity']	['others']
e189064	['main group molecular entity', 'polyatomic entity']	['others']
e189065	['main group molecular entity']	['others']
e189066	['main group molecular entity', 'polyatomic entity']	['others']
e189067	['main group molecular entity', 'polyatomic entity']	['others']
e189068	['main group molecular entity']	['others']
e189069	['main group molecular entity', 'polyatomic entity']	['others']
e189070	['main group molecular entity', 'polyatomic entity']	['others']
e189071	['main group molecular entity', 'polyatomic entity']	['others']
e189072	['main group molecular entity', 'polyatomic entity']	['others']
e189073	['main group molecular entity', 'polyatomic entity']	['others']
e189074	['main group molecular entity', 'polyatomic entity']	['others']
e189075	['main group molecular entity', 'polyatomic entity']	['others']
e189076	['main group molecular entity', 'polyatomic entity']	['others']
e189077	['main group molecular entity', 'polyatomic entity']	['others']
e189078	['main group molecular entity', 'polyatomic entity']	['others']
e189079	['main group molecular entity', 'polyatomic entity']	['others']
e189080	['main group molecular entity', 'polyatomic entity']	['others']
e189081	['main group molecular entity', 'polyatomic entity']	['others']
e189082	['main group molecular entity']	['others']
e189083	['main group molecular entity', 'polyatomic entity']	['others']
e189084	['main group molecular entity']	['others']
e189085	['main group molecular entity', 'polyatomic entity']	['others']
e189086	['main group molecular entity', 'polyatomic entity']	['others']
e189087	['main group molecular entity']	['others']
e189088	['main group molecular entity', 'polyatomic entity']	['others']
e189089	['main group molecular entity']	['others']
e189090	['main group molecular entity', 'polyatomic entity']	['others']
e189091	['main group molecular entity', 'polyatomic entity']	['others']
e189092	['main group molecular entity', 'polyatomic entity']	['others']
e189093	['main group molecular entity']	['others']
e189094	['main group molecular entity']	['others']
e189095	['main group molecular entity', 'polyatomic entity']	['others']
e189096	['main group molecular entity', 'polyatomic entity']	['others']
e189097	['main group molecular entity', 'polyatomic entity']	['others']
e189098	['main group molecular entity']	['others']
e189099	['main group molecular entity']	['others']
e189100	['main group molecular entity']	['others']
e189101	['main group molecular entity']	['others']
e189102	['main group molecular entity', 'polyatomic entity']	['others']
e189103	['main group molecular entity']	['others']
e189104	['main group molecular entity']	['others']
e189105	['main group molecular entity', 'polyatomic entity']	['others']
e189106	['main group molecular entity']	['others']
e189107	['main group molecular entity', 'polyatomic entity']	['others']
e189108	['main group molecular entity']	['others']
e189109	['main group molecular entity', 'polyatomic entity']	['others']
e189110	['main group molecular entity']	['others']
e189111	['main group molecular entity', 'polyatomic entity']	['others']
e189112	['main group molecular entity']	['others']
e189113	['main group molecular entity']	['others']
e189114	['main group molecular entity', 'polyatomic entity']	['others']
e189115	['main group molecular entity', 'polyatomic entity']	['others']
e189116	['main group molecular entity', 'polyatomic entity']	['others']
e189117	['main group molecular entity', 'polyatomic entity']	['others']
e189118	['main group molecular entity']	['others']
e189119	['main group molecular entity', 'polyatomic entity']	['others']
e189120	['main group molecular entity', 'polyatomic entity']	['others']
e189121	['main group molecular entity', 'polyatomic entity']	['others']
e189122	['main group molecular entity', 'polyatomic entity']	['others']
e189123	['main group molecular entity', 'polyatomic entity']	['others']
e189124	['main group molecular entity', 'polyatomic entity']	['others']
e189125	['main group molecular entity', 'polyatomic entity']	['others']
e189126	['main group molecular entity', 'polyatomic entity']	['others']
e189127	['main group molecular entity', 'polyatomic entity']	['others']
e189128	['main group molecular entity', 'polyatomic entity']	['others']
e189129	['main group molecular entity']	['others']
e189130	['main group molecular entity', 'polyatomic entity']	['others']
e189131	['main group molecular entity', 'polyatomic entity']	['others']
e189132	['main group molecular entity', 'polyatomic entity']	['others']
e189133	['main group molecular entity', 'polyatomic entity']	['others']
e189134	['main group molecular entity', 'polyatomic entity']	['others']
e189135	['main group molecular entity', 'polyatomic entity']	['others']
e189136	['main group molecular entity', 'polyatomic entity']	['others']
e189137	['main group molecular entity']	['others']
e189138	['main group molecular entity', 'polyatomic entity']	['others']
e189139	['main group molecular entity']	['others']
e189140	['main group molecular entity']	['others']
e189141	['main group molecular entity']	['others']
e189142	['main group molecular entity', 'polyatomic entity']	['others']
e189143	['main group molecular entity']	['others']
e189144	['main group molecular entity', 'polyatomic entity']	['others']
e189145	['main group molecular entity', 'polyatomic entity']	['others']
e189146	['main group molecular entity', 'polyatomic entity']	['others']
e189147	['main group molecular entity', 'polyatomic entity']	['others']
e189148	['main group molecular entity', 'polyatomic entity']	['others']
e189149	['main group molecular entity', 'polyatomic entity']	['others']
e189150	['main group molecular entity', 'polyatomic entity']	['others']
e189151	['main group molecular entity']	['others']
e189152	['main group molecular entity', 'polyatomic entity']	['others']
e189153	['main group molecular entity', 'polyatomic entity']	['others']
e189154	['main group molecular entity', 'polyatomic entity']	['others']
e189155	['main group molecular entity', 'polyatomic entity']	['others']
e189156	['main group molecular entity']	['others']
e189157	['main group molecular entity', 'polyatomic entity']	['others']
e189158	['main group molecular entity']	['others']
e189159	['main group molecular entity', 'polyatomic entity']	['others']
e189160	['main group molecular entity', 'polyatomic entity']	['others']
e189161	['main group molecular entity', 'polyatomic entity']	['others']
e189162	['main group molecular entity', 'polyatomic entity']	['others']
e189163	['main group molecular entity', 'polyatomic entity']	['others']
e189164	['main group molecular entity', 'polyatomic entity']	['others']
e189165	['main group molecular entity', 'polyatomic entity']	['others']
e189166	['main group molecular entity']	['others']
e189167	['main group molecular entity', 'polyatomic entity']	['others']
e189168	['main group molecular entity', 'polyatomic entity']	['others']
e189169	['main group molecular entity', 'polyatomic entity']	['others']
e189170	['main group molecular entity', 'polyatomic entity']	['others']
e189171	['main group molecular entity']	['others']
e189172	['main group molecular entity']	['others']
e189173	['main group molecular entity', 'polyatomic entity']	['others']
e189174	['main group molecular entity']	['others']
e189175	['main group molecular entity', 'polyatomic entity']	['others']
e189176	['main group molecular entity', 'polyatomic entity']	['others']
e189177	['main group molecular entity', 'polyatomic entity']	['others']
e189178	['main group molecular entity', 'polyatomic entity']	['others']
e189179	['main group molecular entity', 'polyatomic entity']	['others']
e189180	['main group molecular entity']	['others']
e189181	['main group molecular entity', 'polyatomic entity']	['others']
e189182	['main group molecular entity', 'polyatomic entity']	['others']
e189183	['main group molecular entity', 'polyatomic entity']	['others']
e189184	['main group molecular entity', 'polyatomic entity']	['others']
e189185	['main group molecular entity', 'polyatomic entity']	['others']
e189186	['main group molecular entity', 'polyatomic entity']	['others']
e189187	['main group molecular entity']	['others']
e189188	['main group molecular entity', 'polyatomic entity']	['others']
e189189	['main group molecular entity', 'polyatomic entity']	['others']
e189190	['main group molecular entity', 'polyatomic entity']	['others']
e189191	['main group molecular entity', 'polyatomic entity']	['others']
e189192	['main group molecular entity', 'polyatomic entity']	['others']
e189193	['main group molecular entity']	['others']
e189194	['main group molecular entity', 'polyatomic entity']	['others']
e189195	['main group molecular entity', 'polyatomic entity']	['others']
e189196	['main group molecular entity', 'polyatomic entity']	['others']
e189197	['main group molecular entity', 'polyatomic entity']	['others']
e189198	['main group molecular entity', 'polyatomic entity']	['others']
e189199	['main group molecular entity', 'polyatomic entity']	['others']
e189200	['main group molecular entity', 'polyatomic entity']	['others']
e189201	['main group molecular entity']	['others']
e189202	['main group molecular entity', 'polyatomic entity']	['others']
e189203	['main group molecular entity']	['others']
e189204	['main group molecular entity']	['others']
e189205	['main group molecular entity', 'polyatomic entity']	['others']
e189206	['main group molecular entity']	['others']
e189207	['main group molecular entity', 'polyatomic entity']	['others']
e189208	['main group molecular entity']	['others']
e189209	['main group molecular entity', 'polyatomic entity']	['others']
e189210	['main group molecular entity', 'polyatomic entity']	['others']
e189211	['main group molecular entity', 'polyatomic entity']	['others']
e189212	['main group molecular entity', 'polyatomic entity']	['others']
e189213	['main group molecular entity']	['others']
e189214	['main group molecular entity']	['others']
e189215	['main group molecular entity']	['others']
e189216	['main group molecular entity']	['others']
e189217	['main group molecular entity']	['others']
e189218	['main group molecular entity', 'polyatomic entity']	['others']
e189219	['main group molecular entity', 'polyatomic entity']	['others']
e189220	['main group molecular entity', 'polyatomic entity']	['others']
e189221	['main group molecular entity', 'polyatomic entity']	['others']
e189222	['main group molecular entity', 'polyatomic entity']	['others']
e189223	['main group molecular entity']	['others']
e189224	['main group molecular entity', 'polyatomic entity']	['others']
e189225	['main group molecular entity', 'polyatomic entity']	['others']
e189226	['main group molecular entity']	['others']
e189227	['main group molecular entity', 'polyatomic entity']	['others']
e189228	['main group molecular entity', 'polyatomic entity']	['others']
e189229	['main group molecular entity']	['others']
e189230	['main group molecular entity', 'polyatomic entity']	['others']
e189231	['main group molecular entity', 'polyatomic entity']	['others']
e189232	['main group molecular entity']	['others']
e189233	['main group molecular entity', 'polyatomic entity']	['others']
e189234	['main group molecular entity']	['others']
e189235	['main group molecular entity', 'polyatomic entity']	['others']
e189236	['main group molecular entity', 'polyatomic entity']	['others']
e189237	['main group molecular entity', 'polyatomic entity']	['others']
e189238	['main group molecular entity']	['others']
e189239	['main group molecular entity', 'polyatomic entity']	['others']
e189240	['main group molecular entity']	['others']
e189241	['main group molecular entity', 'polyatomic entity']	['others']
e189242	['main group molecular entity']	['others']
e189243	['main group molecular entity', 'polyatomic entity']	['others']
e189244	['main group molecular entity', 'polyatomic entity']	['others']
e189245	['main group molecular entity', 'polyatomic entity']	['others']
e189246	['main group molecular entity', 'polyatomic entity']	['others']
e189247	['main group molecular entity']	['others']
e189248	['main group molecular entity', 'polyatomic entity']	['others']
e189249	['main group molecular entity', 'polyatomic entity']	['others']
e189250	['main group molecular entity']	['others']
e189251	['main group molecular entity', 'polyatomic entity']	['others']
e189252	['main group molecular entity']	['others']
e189253	['main group molecular entity', 'polyatomic entity']	['others']
e189254	['main group molecular entity', 'polyatomic entity']	['others']
e189255	['main group molecular entity']	['others']
e189256	['main group molecular entity', 'polyatomic entity']	['others']
e189257	['main group molecular entity']	['others']
e189258	['main group molecular entity', 'polyatomic entity']	['others']
e189259	['main group molecular entity', 'polyatomic entity']	['others']
e189260	['main group molecular entity', 'polyatomic entity']	['others']
e189261	['main group molecular entity', 'polyatomic entity']	['others']
e189262	['main group molecular entity', 'polyatomic entity']	['others']
e189263	['main group molecular entity', 'polyatomic entity']	['others']
e189264	['main group molecular entity', 'polyatomic entity']	['others']
e189265	['main group molecular entity', 'polyatomic entity']	['others']
e189266	['main group molecular entity']	['others']
e189267	['main group molecular entity', 'polyatomic entity']	['others']
e189268	['main group molecular entity', 'polyatomic entity']	['others']
e189269	['main group molecular entity', 'polyatomic entity']	['others']
e189270	['main group molecular entity', 'polyatomic entity']	['others']
e189271	['main group molecular entity']	['others']
e189272	['main group molecular entity']	['others']
e189273	['main group molecular entity', 'polyatomic entity']	['others']
e189274	['main group molecular entity', 'polyatomic entity']	['others']
e189275	['main group molecular entity', 'polyatomic entity']	['others']
e189276	['main group molecular entity', 'polyatomic entity']	['others']
e189277	['main group molecular entity']	['others']
e189278	['main group molecular entity', 'polyatomic entity']	['others']
e189279	['main group molecular entity', 'polyatomic entity']	['others']
e189280	['main group molecular entity', 'polyatomic entity']	['others']
e189281	['main group molecular entity']	['others']
e189282	['main group molecular entity', 'polyatomic entity']	['others']
e189283	['main group molecular entity']	['others']
e189284	['main group molecular entity']	['others']
e189285	['main group molecular entity']	['others']
e189286	['main group molecular entity', 'polyatomic entity']	['others']
e189287	['main group molecular entity']	['others']
e189288	['main group molecular entity', 'polyatomic entity']	['others']
e189289	['main group molecular entity', 'polyatomic entity']	['others']
e189290	['main group molecular entity', 'polyatomic entity']	['others']
e189291	['main group molecular entity']	['others']
e189292	['main group molecular entity', 'polyatomic entity']	['others']
e189293	['main group molecular entity', 'polyatomic entity']	['others']
e189294	['main group molecular entity']	['others']
e189295	['main group molecular entity', 'polyatomic entity']	['others']
e189296	['main group molecular entity', 'polyatomic entity']	['others']
e189297	['main group molecular entity', 'polyatomic entity']	['others']
e189298	['main group molecular entity', 'polyatomic entity']	['others']
e189299	['main group molecular entity', 'polyatomic entity']	['others']
e189300	['main group molecular entity', 'polyatomic entity']	['others']
e189301	['main group molecular entity']	['others']
e189302	['main group molecular entity']	['others']
e189303	['main group molecular entity', 'polyatomic entity']	['others']
e189304	['main group molecular entity', 'polyatomic entity']	['others']
e189305	['main group molecular entity', 'polyatomic entity']	['others']
e189306	['main group molecular entity']	['others']
e189307	['main group molecular entity']	['others']
e189308	['main group molecular entity', 'polyatomic entity']	['others']
e189309	['main group molecular entity']	['others']
e189310	['main group molecular entity']	['others']
e189311	['main group molecular entity', 'polyatomic entity']	['others']
e189312	['main group molecular entity', 'polyatomic entity']	['others']
e189313	['main group molecular entity', 'polyatomic entity']	['others']
e189314	['main group molecular entity', 'polyatomic entity']	['others']
e189315	['main group molecular entity', 'polyatomic entity']	['others']
e189316	['main group molecular entity']	['others']
e189317	['main group molecular entity', 'polyatomic entity']	['others']
e189318	['main group molecular entity']	['others']
e189319	['main group molecular entity']	['others']
e189320	['main group molecular entity']	['others']
e189321	['main group molecular entity']	['others']
