name	foodatlas_id
meat byproduct for animal foods	['e5243']
tomato pulps	['e5244']
gluten soya breads	['e5247']
bonito fillet extracts	['e5251']
sweet potato flake	['e5254']
wheat germ oils	['e5257']
cow wheys	['e5261']
gelatos	['e5265']
chicken fats	['e5274']
forcemeats	['e5276']
raspberry beverage syrups	['e5277']
cream of asparagus soups	['e5281']
cream of mushroom soups	['e5282']
cream of potato soups	['e5283']
rice puddings	['e5284']
imitation maraschino cherries	['e5292']
fruit salads	['e5293']
lemonade drinks	['e5298']
maple danish pastries	['e5299']
skim milk drinks	['e5302']
breadnut tree seeds	['e5303']
lemon and lime drinks	['e5308']
ginseng extract with added ginseng roots	['e5316']
ginseng liquors	['e5317']
strawberry preserf	['e5321']
western omelet mixes	['e5323']
stone ground flours	['e5325']
venetian garlics	['e5326']
fudge powders	['e5327']
fruit mixes	['e5328']
cocoa-flavored products	['e5333']
fruit punches	['e5334']
pineapple jams	['e5340']
strawberry conserves	['e5341']
fish pates	['e5345']
full creams	['e5348']
cream crackers	['e5349']
vegetable oils	['e5350']
coffee creamers	['e5351']
cream dressings	['e5352']
soybean milks	['e5363']
miracle berry concentrates	['e5370']
fruit preserf	['e5373']
guava jellies	['e5374']
fruit melange in cognacs	['e5378']
fruit juice concentrates	['e5384']
beef bones	['e5389']
chicken croquettes	['e5390']
crab cakes	['e5395']
buckwheat food products	['e5396']
chocolate coatings	['e5397']
cracked wheat flours	['e5398']
devonshire creams	['e5409']
cream of fruit beverages	['e5410']
filled sour creams	['e5412']
lemon juices	['e5417']
lemon sherbets	['e5418']
grains of paradises	['e5426']
ice cream sandwiches	['e5438']
ice milk-filled cone with toppings	['e5439']
ice milk mixes	['e5445']
halibut puffs	['e5447']
shrimp puffs	['e5448']
chocolate cow milk food products	['e5449']
beef carcasses	['e5452']
cow carcasses	['e5452']
honey syrups	['e5458']
comb honeys	['e5461']
honey jellies	['e5462']
honey spreads	['e5463']
honey blend table syrups	['e5464']
honey with added butters	['e5465']
clover honeys	['e5466']
herb blend seasonings	['e5467']
herb mixtures	['e5468']
herb and honey concentrate for making teas	['e5470']
alfalfa seeds	['e5471']
grapefruit peels	['e5474']
guarana nectars	['e5476']
herbal beverages	['e5489']
almond pastes	['e5496']
dietetic ice creams	['e5498']
diabetic ice creams	['e5499']
candy crunch ice creams	['e5501']
herbal honeys	['e5502']
wild honeys	['e5505']
water extract of coconut meats	['e5506']
yellow cornmeals	['e5511']
ice milk bars	['e5514']
ice cream mixes	['e5521']
ice cream sundaes	['e5522']
ice cream novelties	['e5523']
apple pie fillings	['e5526']
seafood gumbos	['e5528']
chocolate crumbs	['e5532']
imitation bread crumbs	['e5533']
brewers rices	['e5535']
meat in red wines	['e5537']
spezzatino di vitellos	['e5538']
zuppa di pesces	['e5539']
aspic jelly powders	['e5540']
sardine and tomato spreads	['e5543']
hen egg and mushroom spreads	['e5544']
tomato juice concentrates	['e5548']
citrus juices	['e5550']
cranberry juice concentrates	['e5555']
cactus juices	['e5556']
tangerine juices	['e5558']
orange and tangerine juice blends	['e5559']
tomato juice cocktails	['e5560']
acerola juices	['e5561']
raspberry juices	['e5564']
orange spreads	['e5566']
wheat cereal with apples	['e5567']
green tomato juices	['e5569']
apple and grape juices	['e5570']
orange drink mixes	['e5576']
lemon purees	['e5577']
imitation rose petal jams	['e5578']
apricot jams	['e5579']
damson plum jams	['e5580']
peach conserves	['e5581']
mixed fruit jams	['e5582']
eggnog ice creams	['e5583']
cherries in vanilla ice creams	['e5584']
strawberries in vanilla ice creams	['e5585']
vanilla fudge ice creams	['e5586']
butter pecan ice creams	['e5587']
ice milk made from goat milks	['e5589']
cherry ice creams	['e5590']
ice cream cake rolls	['e5591']
vanilla ice creams	['e5593']
green bean pods	['e5595']
potato doughnuts	['e5596']
mincemeats	['e5597']
mince pies	['e5603']
carob and vanilla ice creams	['e5613']
chocolate ice creams	['e5614']
cocoa ice creams	['e5615']
chocolate and cocoa ice creams	['e5617']
strawberry ice creams	['e5619']
imitation black raspberry jams	['e5620']
imitation jams	['e5621']
imitation strawberry jams	['e5622']
raspberry jams	['e5623']
rosemary jellies	['e5624']
banana jams	['e5626']
tangerine jellies	['e5627']
calf's foot gelatins	['e5628']
bramble berry jellies	['e5629']
mint jellies	['e5630']
apricot and almond jams	['e5631']
lemon jellies	['e5632']
imitation orange jellies	['e5633']
chokecherry jellies	['e5635']
crabapple jellies	['e5636']
apple jellies	['e5637']
apple and honey jellies	['e5638']
apple jelly made with sugar and honeys	['e5639']
imitation raspberry jellies	['e5640']
fruit jelly made from hard ciders	['e5641']
boysenberry jellies	['e5642']
grape jellies	['e5644']
currant jellies	['e5645']
elderberry jellies	['e5646']
huckleberry jellies	['e5647']
hawthorne jellies	['e5648']
prickly pear jellies	['e5649']
imitation wild cherry jams	['e5652']
freezer jams	['e5656']
fruit pit kernels	['e5663']
yongona drinks	['e5664']
kelp pickles	['e5666']
lingonberry sauces	['e5671']
acidophilus cow milks	['e5672']
vegetable beef soups	['e5673']
orange nectars	['e5682']
orange juice blends	['e5691']
barley malts	['e5700']
ice cream biscuits	['e5702']
copras	['e5704']
spices	['e5705']
red currant juices	['e5708']
lemon and marjoram jellies	['e5713']
ham salads	['e5718']
chicken salads	['e5719']
cola fountain syrups	['e5720']
lingonberry jams	['e5725']
lingonberry preserf	['e5726']
cranberry preserf	['e5727']
lingonberry syrups	['e5730']
lingonberry concentrates	['e5732']
fish oils	['e5735']
lasagna noodles	['e5736']
lingonberry juices	['e5740']
cloudberry preserves	['e5742']
green pea soup with porks	['e5743']
cheddar-flavored cheeses	['e5744']
shisos	['e5746']
lemon peels	['e5747']
lemon- and lime-flavored juice drinks	['e5748']
black currant juices	['e5749']
cherry and apple juice drinks	['e5755']
rose grape juices	['e5757']
lime juices	['e5758']
grape juice cocktails	['e5759']
garlic juices	['e5761']
apple and carrot juices	['e5763']
apple and cherry juices	['e5767']
grapefruit juices	['e5770']
elderberry juices	['e5771']
cranberry juice drinks	['e5775']
rice brans	['e5776']
root beer beverage bases	['e5780']
gluten noodles	['e5781']
safflower oil margarines	['e5782']
maraschino-flavored pineapple piece	['e5788']
maple-flavored cereals	['e5794']
soybean powders	['e5796']
oat flake	['e5798']
macaroni flours	['e5800']
macaroon pastes	['e5801']
yellow corn flours	['e5803']
wheat and corn macaroni or noodle products	['e5804']
spinach noodles	['e5805']
cow bloods	['e5806']
asparagus pulps	['e5809']
bavarian mousses	['e5812']
fish sausages	['e5816']
meat byproducts	['e5817']
pastum	['e5821']
pecan rolls	['e5825']
mustard powders	['e5826']
mustard brans	['e5827']
grape nectars	['e5828']
fruit nectars	['e5829']
wheat cereal with tomatoes	['e5833']
ginger marmalades	['e5835']
imitation orange marmalades	['e5836']
bitter orange marmalades	['e5837']
sweet orange marmalades	['e5838']
marmalades	['e5839']
red currant marmalades	['e5840']
red currant preserves	['e5841']
jelly marmalades	['e5842']
imitation cherry-flavored orange marmalades	['e5844']
apple jams	['e5845']
ginger and lemon marmalades	['e5846']
orange, lemon and grapefruit marmalades	['e5847']
lime preserf	['e5848']
lime marmalades	['e5849']
orange marmalade with cointreau liqueurs	['e5851']
lemon marmalades	['e5852']
apricot preserf	['e5853']
apricot marmalades	['e5854']
grapefruit marmalades	['e5855']
imitation marmalades	['e5856']
imitation lemon marmalades	['e5857']
orange jelly marmalades	['e5860']
cannelloni roll with meat in sauces	['e5867']
flaxseed meals	['e5868']
imitation strawberry preserf	['e5869']
fruit ades	['e5870']
meat in wine sauces	['e5872']
steak and kidney puddings	['e5874']
steak and kidney pie fillings	['e5875']
mold-ripened cheeses	['e5877']
deer meat with wine sauces	['e5895']
buffalo roast in gravies	['e5897']
deer meat jerkies	['e5901']
buffalo jerkies	['e5902']
mushroom in butters	['e5908']
bolognas	['e5910']
poultry sausages	['e5911']
pine nut kernels	['e5916']
chinese wet noodles	['e5921']
apricot tartlets	['e5930']
wiesbadner tartlets	['e5931']
ginger nectars	['e5934']
raspberry nectars	['e5935']
black currant nectars	['e5936']
salad oils	['e5940']
cocktail onions	['e5941']
chocolate drinks	['e5943']
cocoa-flavored cow milks	['e5944']
dairy topping in pressurized containers	['e5949']
barley sprouts	['e5950']
cereal flours	['e5952']
naranjilla and pineapple juice concentrates	['e5958']
naranjilla beverage bases	['e5959']
golden fruit juice drinks	['e5960']
naranjilla juices	['e5961']
naranjilla juice drinks	['e5962']
grape and apple juice drinks	['e5965']
danish rolls	['e5966']
dumplings	['e5968']
dumpling soups	['e5969']
honey crunch doughnuts	['e5972']
chocolate doughnuts	['e5973']
imitation olive oils	['e5977']
sherbet on wooden sticks	['e5981']
pea vine silages	['e5982']
blueberry pie fillings	['e5990']
peach pie fillings	['e5991']
lemon pies	['e5992']
fruit solid	['e5997']
pea flours	['e6000']
bombay duck wafers	['e6006']
pineapple pie fillings	['e6007']
coffee cake mixes	['e6008']
pineapple toppings	['e6009']
butterscotch creme puddings	['e6011']
chocolate fillings	['e6012']
dill pickles	['e6030']
peach pies	['e6032']
chocolate cream pies	['e6033']
fruit pie fillings	['e6036']
coconut cream pies	['e6038']
cheese pies	['e6040']
pineapple pies	['e6041']
orange marmalade-flavored pie fillings	['e6042']
cream pie made with synthetic topping or fillings	['e6043']
cream-filled pastries	['e6044']
cream pies	['e6046']
cherry pie mixes	['e6048']
pecan pies	['e6049']
pineapple pulps	['e6050']
burma beans	['e6056']
chickpeas	['e6066']
ham fats	['e6074']
ham broths	['e6075']
chicken dumplings	['e6078']
papaya nectars	['e6087']
papaya concentrates	['e6090']
papaya pulp and juices	['e6091']
papaya drink bases	['e6093']
peanut butter with coconuts	['e6105']
peanut butter with bonemeals	['e6106']
peanut butter with yeasts	['e6107']
peanut butter with rose hip	['e6108']
peanut butter with wheat germ oils	['e6109']
peanut butters	['e6110']
potato peelings	['e6111']
peanut butter with smoky crisp	['e6112']
peanut butter with imitation bacons	['e6113']
peanut butter with jellies	['e6116']
cake doughnuts	['e6124']
preserved plums	['e6126']
pimiento cheeses	['e6145']
bread and butter pickles	['e6150']
sweet pickles	['e6152']
cherry dill pickles	['e6153']
pickled fruit in oils	['e6154']
noodles	['e6155']
chicken shrimp soup with noodle	['e6156']
shrimp noodles	['e6158']
barley egg noodles	['e6159']
butter and egg noodles	['e6160']
ramen noodles	['e6162']
japanese noodles	['e6163']
imitation raspberry preserves	['e6172']
cherry preserf	['e6175']
apricot spreads	['e6176']
pineapple spreads	['e6177']
goose liver pastes	['e6178']
cavendish banana purees	['e6179']
brandied peaches	['e6187']
passion fruit pulps	['e6194']
pois	['e6195']
limeades	['e6220']
bottling syrups	['e6228']
almond preserf	['e6233']
diabetic preserf	['e6235']
strawberry spread with cognacs	['e6236']
raspberry spread with cognacs	['e6237']
orange spread with whiskeys	['e6238']
cherry spread with cherry liquers	['e6239']
grape preserf	['e6240']
prune pastry fillings	['e6243']
vanilla pudding mixes	['e6245']
chocolate pudding mixes	['e6247']
rum puddings	['e6248']
bavarian puddings	['e6249']
rolled oat	['e6252']
wheat crackers	['e6253']
cherry spreads	['e6254']
grape spreads	['e6255']
wild strawberry preserves	['e6258']
tonic water fountain syrups	['e6267']
tarragon in vinegars	['e6274']
yellow rice mixes	['e6281']
mixed fruit preserf	['e6293']
peach preserves	['e6294']
mangosteen preserf	['e6297']
fruit conserve with liqueurs	['e6298']
cranberry sauce made with whole cranberry	['e6299']
quiches	['e6304']
flans	['e6305']
cheese quiches	['e6306']
mushroom quiches	['e6307']
honey and maple syrups	['e6308']
honey and apple cider vinegar mixtures	['e6310']
aloe honeys	['e6311']
raisin jams	['e6313']
raisin filling for pastries	['e6314']
pineapple and apricot jams	['e6315']
tonic mixer beverage bases	['e6318']
scuppernong grape juices	['e6319']
protein doughnuts	['e6320']
turkey croquettes	['e6321']
spanish vetches	['e6325']
mango melon preserves	['e6327']
vichyssoises	['e6328']
watermelon juice cocktails	['e6329']
bourbon cherry jellies	['e6331']
imitation cherry jelly with bourbon whiskeys	['e6332']
walnut juices	['e6333']
belgian waffles	['e6336']
chocolates	['e6337']
vanilla sugars	['e6341']
pasteurized process cheese spread with chive and spices	['e6342']
cold-pack blue cheeses	['e6343']
feta cheeses	['e6345']
fruit in alcohols	['e6347']
fortified wines	['e6349']
ginger wines	['e6350']
wine biscuits	['e6351']
meads	['e6352']
cherry wines	['e6353']
palm wines	['e6354']
crab and lobster pastes	['e6361']
mango shakes	['e6368']
mango dairy drinks	['e6369']
blueberry conserves	['e6370']
watermelon jellies	['e6372']
watermelon preserves	['e6373']
watermelon juices	['e6375']
banana cream pies	['e6377']
herring tidbit in port wine sauces	['e6380']
herring tidbit in sherry sauces	['e6381']
grape vinegars	['e6382']
grape wine vinegars	['e6384']
herring fillet in tomato sauces	['e6385']
whey butters	['e6386']
oyster cocktails	['e6390']
oyster liquors	['e6397']
wheat fibers	['e6404']
sardine in oils	['e6406']
fruit pies	['e6409']
chocolate-flavored milk extenders	['e6410']
strawberry yogurts	['e6411']
yogurt with fruits	['e6413']
frozen yogurts	['e6415']
frozen yogurt mixes	['e6416']
whole wheat food products	['e6418']
tomato juice drinks	['e6427']
kelp relishes	['e6429']
toaster pastries	['e6433']
whole milk curds	['e6436']
milkshakes	['e6437']
evaporated skim milks	['e6440']
sarideles	['e6446']
grape beverage syrups	['e6447']
imitation grenadine beverage syrups	['e6448']
strawberry-flavored beverage syrups	['e6449']
boysenberry beverage syrups	['e6450']
asadero cheeses	['e6452']
white rice flours	['e6458']
potato starches	['e6459']
grape sugars	['e6461']
glutinous rice food products	['e6462']
chicken pies	['e6464']
turkey pies	['e6465']
chicken tamales	['e6466']
teething pretzels	['e6467']
banana chips	['e6468']
pomegranate-flavored beverage syrups	['e6469']
apple preserves	['e6470']
codfish and chip	['e6472']
longan drinks	['e6484']
strawberry pies	['e6485']
tortillas	['e6486']
turkey roasts	['e6487']
pea soup mixes	['e6489']
potato soup mixes	['e6490']
blueberry beverage syrups	['e6499']
black currant syrups	['e6501']
potato syrups	['e6502']
barley syrups	['e6503']
dairy topping, whippeds	['e6506']
tamale wrappers	['e6507']
pimiento cheese and pickle sandwich spreads	['e6509']
pimiento cheese with olife	['e6510']
chicken and turkey salads	['e6511']
anchovy fillet in oils	['e6513']
imitation cheese-flavored cracker sandwiches	['e6514']
cold-pack cheese food with wines	['e6533']
cocklebur tea leafe	['e6543']
tea leafs	['e6546']
sunflower seed flours	['e6549']
melon seeds	['e6551']
cider vinegars	['e6560']
distilled cider vinegars	['e6561']
cider vinegar and distilled cider vinegar mixtures	['e6562']
apple wine vinegars	['e6563']
tortilla flours	['e6571']
clam juices	['e6574']
clam broths	['e6575']
grouper fillet with shrimp and crab meats	['e6586']
anchovy in brines	['e6595']
shark flakes	['e6611']
fish for seafood salads	['e6631']
fish skins	['e6632']
clam bouillons	['e6637']
fish spreads	['e6646']
sardine in mustard sauces	['e6681']
oyster croquettes	['e6706']
chiquita crabmeats	['e6761']
salmon patties	['e6796']
salmon croquettes	['e6797']
norwegian sardine in oils	['e6811']
fish for seafood cocktail dips	['e6835']
langostino cream soups	['e6847']
kippers	['e6849']
fish cocktail spreads	['e6851']
shrimp bouillons	['e6853']
fish bouillon with fish ball	['e6854']
eel in savoury jellies	['e6861']
cockle in brines	['e6862']
mussel in brines	['e6863']
langostino bisques	['e6871']
lobster bisque with langostinos	['e6872']
rock lobster bisques	['e6873']
langostino soups	['e6874']
lobsterette soups	['e6876']
anchovy-flavored black olive spreads	['e6910']
truffles	['e6917']
imitation wild cherry beverage syrups	['e6922']
imitation strawberry beverage syrups	['e6923']
reindeer sausages	['e6931']
shrimp cocktails	['e6962']
shrimp frankfurters	['e6965']
shrimp meals	['e6967']
shrimp flours	['e6968']
japanese snow crab meats	['e6970']
arctic crabmeats	['e6971']
japanese crabmeats	['e6972']
crab spreads	['e6982']
crab pastes	['e6983']
crab fingers	['e6985']
fish flake	['e6989']
pollock and deep sea crab blends	['e7013']
shrimp creole with buttered rices	['e7031']
oyster stews	['e7036']
shrimp and fish frankfurters	['e7041']
fish puddings	['e7044']
snail shells	['e7053']
tuna loafs	['e7067']
okra shrimp gumbo mixes	['e7108']
seafood gumbo mixes	['e7109']
shrimp logs	['e7112']
schillerlockens	['e7158']
herring in wine sauces	['e7174']
herring in wine sauce concentrates	['e7175']
herring tidbit in wine sauces	['e7176']
swedish herring in wine sauces	['e7177']
kippered salmons	['e7183']
scotch kipper fillets	['e7188']
tuna frankfurters	['e7229']
tuna pate in sherry wines	['e7232']
fish stick in armoricaine sauces	['e7242']
catfish sticks	['e7249']
cod fillet in dill butter sauces	['e7250']
fish and chip	['e7251']
kippered herring fillets	['e7278']
holland herrings	['e7280']
salmon herrings	['e7288']
herring tidbit in matjes sauces	['e7338']
milker herrings	['e7344']
tapenade provencales	['e7365']
rouille marseillaises	['e7366']
sturgeon with tomatoes	['e7367']
cod liver in natural oils	['e7368']
triticale pancakes	['e7421']
cheese fillings	['e7425']
fat substitute made from egg white and/or milk proteins	['e7426']
poultry carcasses	['e7435']
bulk grains	['e7438']
frosted mini-wheat cereals	['e7441']
rice krispies cereals	['e7442']
white grape juices	['e7443']
white kidney beans	['e7446']
korean red ginseng drinks	['e7447']
codfish loafs	['e7462']
ravioli doughs	['e7465']
meat in tomato sauces	['e7467']
onion soup mixes	['e7468']
chicken-flavored vegetable noodle soups	['e7469']
lentil soups	['e7472']
wild duck consommé with sherry wines	['e7473']
meat trimmings	['e7480']
meat and bone scraps	['e7481']
grouse in wine sauces	['e7482']
water buffalo jerkies	['e7486']
squash pies	['e7488']
cherry nectars	['e7492']
port nectars	['e7493']
candied cherry on a wires	['e7495']
fountain syrups	['e7504']
raspberry spreads	['e7506']
apple pastries	['e7507']
herring fillet in lemon-flavored sauces	['e7514']
club crackers	['e7515']
cow buttermilk flakes	['e7521']
goat and cow milks	['e7525']
neufchatal cheeses	['e7533']
french vanilla ice creams	['e7535']
vinegar blends	['e7538']
smoked meats	['e7539']
cheese for manufacturing uses	['e7542']
teething biscuits	['e7545']
apple apricot spreads	['e7548']
apple-strawberry spreads	['e7549']
orange yogurts	['e7550']
prune whip yogurts	['e7551']
broccoli au gratins	['e7552']
imitation smoked salmon made from pollocks	['e7578']
salmon spreads	['e7582']
finnan haddies	['e7589']
barley flours	['e7590']
haddock croquettes	['e7591']
tofu food products	['e7596']
oyster stew bases	['e7601']
tuna in sauces	['e7605']
wheat powders	['e7611']
gingelly oils	['e7618']
potato meals	['e7619']
palm juices	['e7627']
moth beans	['e7629']
seafood sushis	['e7633']
puffer roe pickled in rice brans	['e7635']
wine cooler popsicles	['e7636']
wheat breakfast cereals	['e7640']
brewers maizes	['e7641']
coconut custards	['e7643']
mustard oil press cakes	['e7645']
ducklings	['e7646']
sweet potato chips	['e7647']
hyacinth beans	['e7648']
loquat food products	['e7653']
pinto beans	['e7654']
pink grapefruit juices	['e7656']
sunflower meals	['e7658']
white cornmeals	['e7659']
white corn grit	['e7663']
red kidney beans	['e7666']
malt roots	['e7667']
cowpea for animal feeds	['e7673']
shrimp pastes	['e7681']
khoas	['e7682']
teleme cheeses	['e7685']
chocolate-covered peanuts	['e7686']
sorghum malts	['e7687']
morocco beans	['e7698']
china beans	['e7699']
coconut oil press cakes	['e7700']
tea buns	['e7701']
peanut oils	['e7704']
bajra millet meals	['e7707']
peanut shells	['e7708']
peanut fodders	['e7709']
rice powders	['e7710']
soya press cakes	['e7711']
kidney bean cakes	['e7712']
oat straws	['e7713']
palm kernel oil press cakes	['e7716']
celery flake	['e7717']
adzuki bean flours	['e7718']
kidney bean flours	['e7719']
grain mashes	['e7721']
yam flours	['e7730']
duckling mashes	['e7731']
copra meals	['e7733']
country hams	['e7738']
polkudus	['e7739']
black gram beans	['e7741']
mustard spices	['e7742']
parsley flakes	['e7743']
hard red spring kernels	['e7744']
scotch beans	['e7747']
linseed press cakes	['e7748']
veal stews	['e7752']
jams	['e7754']
filbert meals	['e7756']
sorghum kernels	['e7757']
buckwheat noodles	['e7758']
buckwheat flours	['e7759']
rice cakes	['e7760']
rice beans	['e7761']
food made from cottonseeds	['e7763']
peanut feeds	['e7765']
soybean pastes	['e7766']
fermented bean products	['e7769']
romadur cheeses	['e7770']
fundu nuts	['e7774']
soybean-kojis	['e7775']
tapioca chips	['e7776']
squash curries	['e7779']
beef curries	['e7781']
fish curries	['e7782']
plaa tuus	['e7783']
doliches beans	['e7784']
lupine seed meals	['e7785']
rapeseed meals	['e7787']
coconut oils	['e7788']
coconut meals	['e7789']
potato crisps	['e7791']
great northern beans	['e7793']
pink beans	['e7794']
peppercorns	['e7797']
cassia spices	['e7798']
squid raws	['e7799']
quiche lorraines	['e7803']
quiche with imitation bacon bit	['e7804']
koshous	['e7806']
licorice roots	['e7807']
green garlic powders	['e7812']
ryegrasses	['e7816']
linseed seeds	['e7817']
sesame meals	['e7823']
cassava flours	['e7825']
mountain ash berries	['e7828']
millet flours	['e7829']
chianti wines	['e7832']
timothy fodder silages	['e7838']
meadow fescue fodder silages	['e7839']
red clover and timothy fodder silages	['e7840']
goat cheese sauces	['e7850']
cream of broccoli soups	['e7852']
cream of cauliflower soups	['e7853']
ghees	['e7856']
spinach powders	['e7857']
sardine frozens	['e7861']
black ligurian olives	['e7871']
wheatgrass juices	['e7873']
pesto sauces	['e7874']
hominies	['e7880']
taco shells	['e7881']
palm oils	['e7885']
jojoba meals	['e7886']
sassafras oils	['e7888']
cornmeals	['e7897']
cotton-bracts	['e7898']
red wines	['e7900']
white wines	['e7901']
jowars	['e7902']
kefirs	['e7903']
ogis	['e7904']
queso blancos	['e7905']
peanut candies	['e7907']
brick cheeses	['e7908']
winged beans	['e7910']
cleome viscosa oils	['e7911']
castor beans	['e7912']
sesame seeds	['e7913']
oat cremes	['e7914']
alfalfa tablets	['e7917']
ginseng tea capsules	['e7918']
bakers yeasts	['e7923']
cassava meals	['e7926']
balsam apple leaf food products	['e7927']
peanut wheys	['e7928']
piri piris	['e7930']
mafurra press cakes	['e7931']
pine nut puddings	['e7932']
butters	['e7933']
cheese curds	['e7934']
italian cheeses	['e7935']
sunflower seed oils	['e7938']
barley meals	['e7939']
wheat meals	['e7940']
wheat offal meals	['e7941']
alfalfa meal for animal feeds	['e7942']
wheat chaff meals	['e7943']
wheat germ meals	['e7944']
corianders	['e7945']
rice meals	['e7946']
sugees	['e7947']
sartapia beans	['e7949']
guar meals	['e7950']
sesame oil press cakes	['e7951']
silk worm pupae for animal feeds	['e7952']
grain germs	['e7953']
dairy concentrates	['e7954']
olive oil press cakes	['e7955']
olive meals	['e7956']
blueberry preserves	['e7958']
cheshire cheeses	['e7959']
fontina cheeses	['e7960']
papains	['e7965']
asparagus bean pods	['e7966']
plantain chips	['e7968']
blackberry preserve sweetened with fruit juices	['e7969']
black cherry yogurts	['e7970']
sweet chocolates	['e7973']
hemp oils	['e7979']
marijuana seeds	['e7980']
fruit juice artificially sweeteneds	['e7986']
fruit for fruit salads	['e7987']
rapeseed oils	['e7988']
minitrout raws	['e7989']
palm kernel oils	['e7990']
tea bags	['e7991']
tuna pot pies	['e7997']
guacamoles	['e8001']
cream of celery soups	['e8008']
sardo cheeses	['e8010']
tea made from instant mixes	['e8014']
chicken frankfurters	['e8016']
beef frankfurters	['e8017']
pork sloppy joe mixes	['e8019']
chicken rolls	['e8021']
potato hash browns	['e8033']
rice cereals	['e8035']
lupine bean in brines	['e8037']
beef pot pies	['e8041']
beef sloppy joe fillings	['e8047']
sage rubbeds	['e8049']
lentils	['e8055']
legumes	['e8057']
fruit purees	['e8058']
fruit pastes	['e8059']
canola and olive oil blends	['e8061']
peach juices	['e8065']
custard-type product sweetened with aspartame frozen lights	['e8068']
nut meats	['e8069']
fruit drinks	['e8071']
luncheon meats	['e8072']
tapioca flours	['e8076']
guava nectars	['e8077']
gaspergou raws	['e8080']
cheese softs	['e8087']
apple and grape drinks	['e8089']
animal fat food products	['e8094']
mussel pastes	['e8097']
blackberry wines	['e8100']
plum wines	['e8101']
pomegranate wines	['e8102']
raspberry wines	['e8103']
rosé wines	['e8104']
bilberry juices	['e8109']
lake michigan chub raws	['e8115']
rhine wines	['e8116']
fruit punch homemade prepared with fruits	['e8125']
cow whole milk 3.5% fats	['e8127']
fermented vegetable food products	['e8130']
heavy creams	['e8136']
pudding mixes	['e8137']
clam sauces	['e8140']
sour half and half dressings	['e8150']
chicken bones	['e8152']
sorghum beers	['e8157']
yellow vetchling silages	['e8158']
white corn flours	['e8159']
pork liver sausages	['e8162']
sorghum cereals	['e8165']
manchego cheeses	['e8166']
peanut pastes	['e8169']
rapeseed oil press cakes	['e8170']
finettes cheeses	['e8173']
almond butters	['e8177']
bavarian creams	['e8178']
tunsoy raws	['e8180']
apple compotes	['e8183']
apricot infant foods	['e8185']
brown durra sorghum kernels	['e8186']
provola cheeses	['e8189']
montasio cheeses	['e8200']
black peppercorns	['e8201']
danbo cheeses	['e8207']
turkey frankfurters	['e8208']
taleggio cheeses	['e8209']
zucchini squashes	['e8213']
carrot junior foods	['e8214']
chicken vegetable soups	['e8216']
vichyssoise canneds	['e8218']
pineapple danish pastries	['e8227']
sheep milk cheeses	['e8229']
turkey hams	['e8232']
sturgeon raws	['e8233']
lake michigan chub grounds	['e8243']
walnut meats	['e8244']
shad raws	['e8247']
pepperonis	['e8248']
beef infant foods	['e8251']
codfish cookeds	['e8262']
cheese fats	['e8266']
peppermint leafs	['e8281']
monterey jack cheese made from raw milks	['e8285']
red winter wheat kernels	['e8288']
breakfast cereals	['e8289']
poultry infant foods	['e8291']
infant formula milk-based ready-to-feeds	['e8301']
infant formula casein-baseds	['e8302']
infant formula whey-baseds	['e8303']
grain products	['e8304']
chocolate syrup canneds	['e8307']
hijikis	['e8309']
konnyaku-kos	['e8311']
skipjack tuna packed in waters	['e8312']
skipjack tuna packed in oils	['e8313']
pacific mackerel canneds	['e8317']
processed cheese slouse	['e8322']
chablis wines	['e8323']
spinach whole leaf in brines	['e8337']
mushroom whole in brines	['e8338']
bone meal used in animal feeds	['e8346']
ice cream mix raws	['e8349']
carp smokeds	['e8350']
clove grounds	['e8353']
sashimi prepared from sea basses	['e8358']
cream puffs	['e8359']
scallop made from surimis	['e8360']
corn puffs	['e8361']
custard pies	['e8363']
herring creameds	['e8364']
wild cherry juice concentrates	['e8375']
fish stick breaded raw frozens	['e8378']
roasted almond oils	['e8380']
pecan meals	['e8389']
fish stick made from cod coated raws	['e8390']
tuna packed in brines	['e8399']
sauerkraut brines	['e8408']
sablefish smokeds	['e8413']
grape drinks	['e8416']
beaujolais wines	['e8417']
red bean pastes	['e8428']
alimentary pastes	['e8429']
soft red winter wheat kernels	['e8431']
neufchatel cheese spreads	['e8432']
sablefish smoked using hot-smoking nitrate-treateds	['e8443']
sablefish smoked using hot-smoking nitrite-treateds	['e8444']
sablefish smoked using hot-smoking nitrite- and nitrate-treateds	['e8445']
shad smoked using hot-smoking nitrate-treateds	['e8447']
shad smoked using hot-smoking nitrite-treateds	['e8448']
roast beef au ju	['e8449']
cacao nibs	['e8455']
rockfish raws	['e8461']
orange juice concentrates	['e8464']
pole bean pods	['e8473']
black currant juice concentrateds	['e8474']
citrus fruit nectars	['e8475']
buffalo burgers	['e8479']
garlic in oil mixtures	['e8481']
raspberry preserves	['e8483']
beef with gravies	['e8486']
yogurt drinks	['e8487']
chocolate vanilla and strawberry ice creams	['e8491']
herring salteds	['e8494']
codfish frozens	['e8495']
sweet sakes	['e8497']
english walnut meats	['e8500']
potato patties	['e8503']
milo maize oils	['e8506']
hard red winter wheat kernels	['e8509']
strawberry spread low-sugars	['e8515']
almond oils	['e8516']
avocado oils	['e8517']
peach kernel oils	['e8519']
wheat bran breakfast cereals	['e8520']
red wheat kernels	['e8521']
cottonseed linter	['e8522']
